ar15,pidlink,ar09,hhid00,protestant,catholic,muslim,religion_other,sc01,sc05,commid00,rural,n_sumatra,w_sumatra,s_sumatra,lampung,jakarta,c_java,yogyakarta,e_java,bali,w_nussa_tengara,s_kalimanthan,s_sulawesi,lwages,edu,upsec,une_p,ele_p,sec_p,missing_p,une_m,ele_m,sec_m,missing_m,dist_sec,exp,dist_health
1,202120001,36,2021200,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,7.5363641,3,0,0,1,0,0,0,1,0,0,.5,1000,1
1,205170001,37,2051700,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,7.3052521,6,0,1,0,0,0,0,1,0,0,.5,1000,1
1,200080005,42,2000800,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,7.130899,6,0,0,0,0,1,0,0,0,1,.5,1000,1
1,205063101,45,2050631,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,6.4597306,5,0,0,0,0,1,0,0,0,1,.5,1000,1
1,199150001,43,1991500,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,6.9077554,1,0,1,0,0,0,0,0,0,1,.5,1000,1
1,203120001,59,2031200,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,5.8781357,5,0,0,0,0,1,0,0,0,1,.5,1000,1
3,198070003,39,1980700,0,1,0,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,7.2326818,5,0,0,1,0,0,1,0,0,0,.5,1000,1
1,199170001,34,1991700,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,7.7470851,9,0,0,0,1,0,0,0,1,0,.5,1000,1
1,204100003,30,2041000,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,7.4410539,12,1,0,0,0,1,0,0,0,1,.5,1000,1
1,215150001,33,2151531,0,0,1,0,34,2,3402,1,0,0,0,0,0,0,1,0,0,0,0,0,7.7752557,8,0,1,0,0,0,1,0,0,0,.5,1000,1
1,206120007,28,2061200,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,7.5363641,6,0,0,0,0,1,0,0,0,1,.5,1000,1
1,201140003,35,2011400,0,0,1,0,34,2,3402,1,0,0,0,0,0,0,1,0,0,0,0,0,7.0459056,5,0,0,0,0,1,1,0,0,0,.5,1000,1
1,199040007,28,1990431,0,0,1,0,34,2,3402,1,0,0,0,0,0,0,1,0,0,0,0,0,7.4118013,12,1,0,0,0,1,0,0,0,1,.5,1000,1
1,200113101,26,2001131,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,8.5406017,12,1,0,1,0,0,0,0,0,1,.5,1000,1
1,205160006,34,2051632,0,0,1,0,34,2,3402,1,0,0,0,0,0,0,1,0,0,0,0,0,7.8930387,12,1,1,0,0,0,1,0,0,0,.5,1000,1
3,198020001,56,1980200,0,1,0,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,8.1807213,9,0,1,0,0,0,0,0,0,1,.5,1000,1
1,204090001,33,2040900,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,6.9385271,12,1,1,0,0,0,0,0,0,1,.5,1000,1
1,201180002,36,2011800,0,0,1,0,34,2,3402,1,0,0,0,0,0,0,1,0,0,0,0,0,6.927958,2,0,0,0,0,1,0,0,0,1,.5,1000,1
1,200090003,39,2000900,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,7.1954374,6,0,0,1,0,0,0,0,0,1,.5,1000,1
1,201161101,30,2011611,0,0,1,0,34,2,3402,1,0,0,0,0,0,0,1,0,0,0,0,0,7.6417246,4,0,0,0,0,1,0,0,0,1,.5,1000,1
1,198080001,48,1980800,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,8.1807213,9,0,0,0,0,1,0,0,0,1,.5,1000,1
1,199010001,46,1990100,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,8.0880117,12,1,0,1,0,0,0,0,0,1,.5,1000,1
1,202030003,40,2020300,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,8.4329052,12,1,0,0,0,1,1,0,0,0,.5,1000,1
1,205030001,53,2050300,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,7.6009026,9,0,0,0,0,1,0,0,0,1,.5,1000,1
1,201280003,31,2012831,0,0,1,0,34,2,3402,1,0,0,0,0,0,0,1,0,0,0,0,0,7.130899,8,0,1,0,0,0,0,0,0,1,.5,1000,1
1,206020002,34,2060211,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,6.7742238,12,1,0,1,0,0,0,1,0,0,.5,1000,1
1,204153201,26,2041532,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,7.171721,12,1,0,0,0,1,0,0,0,1,.5,1000,1
1,202100002,33,2021000,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,7.9418292,12,1,0,0,0,1,0,0,1,0,.5,1000,1
3,206113201,30,2061132,0,1,0,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,7.3540425,18,1,0,0,1,0,0,1,0,0,.5,1000,1
1,200090004,35,2000900,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,6.9077554,6,0,0,0,0,1,0,0,0,1,.5,1000,1
1,200090004,34,2000931,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,6.9077554,6,0,0,0,0,1,0,0,0,1,.5,1000,1
1,201230004,32,2012300,0,0,1,0,34,2,3402,1,0,0,0,0,0,0,1,0,0,0,0,0,6.0929112,6,0,0,1,0,0,0,1,0,0,.5,1000,1
1,203130002,32,2031300,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,8.3348713,12,1,1,0,0,0,1,0,0,0,.5,1000,1
1,199040007,28,1990400,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,7.4118013,12,1,0,0,0,1,0,0,0,1,.5,1000,1
1,201140006,31,2011412,0,0,1,0,34,2,3402,1,0,0,0,0,0,0,1,0,0,0,0,0,7.7217669,6,0,0,0,0,1,0,0,0,1,.5,1000,1
1,201130001,53,2011300,0,0,1,0,34,2,3402,1,0,0,0,0,0,0,1,0,0,0,0,0,8.8898687,18,1,0,1,0,0,0,0,0,1,.5,1000,1
1,200050008,30,2000500,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,7.9752512,12,1,0,1,0,0,0,0,0,1,.5,1000,1
1,199180003,33,1991800,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,7.0821085,16,1,0,0,1,0,0,0,1,0,.5,1000,1
1,198200005,26,1982000,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,6.4377518,9,0,1,0,0,0,0,1,0,0,.5,1000,1
1,203160002,30,2031600,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,7.130899,9,0,0,0,0,1,0,0,0,1,.5,1000,1
1,204150007,32,2041500,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,3.6809113,6,0,0,0,1,0,0,0,0,1,.5,1000,1
3,198130003,46,1981300,0,1,0,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,9.2258444,16,1,0,1,0,0,0,0,0,1,.5,1000,1
1,214143101,29,2141431,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,7.7186856,2,0,0,1,0,0,0,0,0,1,.5,1000,1
1,203050001,41,2030500,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,7.2850494,6,0,0,0,0,1,0,0,0,1,.5,1000,1
1,201210001,38,2012100,0,0,1,0,34,2,3402,1,0,0,0,0,0,0,1,0,0,0,0,0,6.8589649,4,0,0,0,0,1,0,0,0,1,.5,1000,1
1,200090003,39,2000911,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,7.1954374,6,0,0,1,0,0,0,0,0,1,.5,1000,1
1,199180005,28,1991800,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,7.5363641,12,1,0,0,0,1,0,0,0,1,.5,1000,1
1,199180003,33,1991811,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,7.0821085,16,1,0,0,1,0,0,0,1,0,.5,1000,1
1,204150003,26,2041531,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,7.8976579,9,0,1,0,0,0,1,0,0,0,.5,1000,1
1,213030002,35,2130300,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,9.4334841,18,1,0,0,1,0,0,0,1,0,.5,1000,1
1,200170005,26,2001700,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,6.9485774,8,0,0,0,0,1,0,0,0,1,.5,1000,1
1,205030003,27,2050300,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,6.6200733,9,0,0,0,0,1,0,0,0,1,.5,1000,1
1,201070005,29,2010700,0,0,1,0,34,2,3402,1,0,0,0,0,0,0,1,0,0,0,0,0,8.5171928,18,1,0,0,1,0,0,0,1,0,.5,1000,1
1,201170003,29,2011700,0,0,1,0,34,2,3402,1,0,0,0,0,0,0,1,0,0,0,0,0,7.7287359,4,0,0,0,0,1,0,0,1,0,.5,1000,1
1,199060006,25,1990600,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,7.4792056,9,0,1,0,0,0,1,0,0,0,.5,1000,1
1,206170001,52,2061700,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,7.171721,9,0,0,1,0,0,0,1,0,0,.5,1000,1
1,203020001,37,2030200,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,7.248682,9,0,0,1,0,0,0,1,0,0,.5,1000,1
1,202040001,47,2020400,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,7.7062631,10,1,0,1,0,0,0,0,0,1,.5,1000,1
1,205190001,55,2051900,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,7.5363641,6,0,0,0,0,1,0,0,0,1,.5,1000,1
1,204070003,45,2040700,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,8.3348713,16,1,1,0,0,0,0,0,0,1,.5,1000,1
1,204060004,26,2040600,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,7.1596484,12,1,0,0,0,1,0,0,0,1,.5,1000,1
1,205160006,34,2051600,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,7.8930387,12,1,1,0,0,0,1,0,0,0,.5,1000,1
1,199120001,58,1991200,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,7.2525959,8,0,0,1,0,0,0,0,0,1,.5,1000,1
1,211163203,28,2111632,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,7.1122065,12,1,0,0,0,1,0,0,0,1,.5,1000,1
1,201123101,33,2011231,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,7.4792056,6,0,0,0,0,1,0,0,0,1,.5,1000,1
1,204180001,34,2041800,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,7.130899,2,0,0,1,0,0,0,0,0,1,.5,1000,1
1,204010006,32,2040100,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,6.5177941,12,1,1,0,0,0,0,0,0,1,.5,1000,1
1,205160005,32,2051631,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,7.3822131,6,0,1,0,0,0,1,0,0,0,.5,1000,1
1,203191101,31,2031911,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,7.2934179,12,1,1,0,0,0,1,0,0,0,.5,1000,1
1,198180002,34,1981800,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,5.5904536,11,1,0,0,0,1,0,0,0,1,.5,1000,1
1,201050001,44,2010500,0,0,1,0,34,2,3402,1,0,0,0,0,0,0,1,0,0,0,0,0,7.6417246,5,0,1,0,0,0,0,0,0,1,.5,1000,1
1,206120007,28,2061231,0,0,1,0,34,2,3402,1,0,0,0,0,0,0,1,0,0,0,0,0,7.5363641,6,0,0,0,0,1,0,0,0,1,.5,1000,1
1,203100008,27,2031000,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,6.4377518,10,1,0,0,0,1,0,0,0,1,.5,1000,1
3,206110003,28,2061100,0,1,0,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,6.9485774,12,1,0,0,1,0,0,0,0,1,.5,1000,1
1,205053101,29,2050531,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,8.3348713,12,1,1,0,0,0,0,1,0,0,.5,1000,1
1,205050001,53,2050500,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,7.0682631,9,0,0,0,0,1,0,0,0,1,.5,1000,1
1,201100002,46,2011000,0,0,1,0,34,2,3402,1,0,0,0,0,0,0,1,0,0,0,0,0,6.5712829,4,0,0,0,0,1,0,0,0,1,.5,1000,1
1,205140001,57,2051400,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,7.2109413,3,0,0,0,0,1,0,0,0,1,.5,1000,1
1,205080001,49,2050800,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,7.1954374,4,0,0,1,0,0,0,0,0,1,.5,1000,1
1,205140004,32,2051400,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,6.9485774,9,0,0,1,0,0,0,1,0,0,.5,1000,1
1,215131105,28,2151311,0,0,1,0,34,2,3402,1,0,0,0,0,0,0,1,0,0,0,0,0,7.9074278,16,1,0,0,1,0,0,0,1,0,.5,1000,1
1,205160001,52,2051600,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,7.7107172,4,0,0,0,0,1,0,0,0,1,.5,1000,1
1,204010005,32,2040100,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,6.5919023,10,1,0,1,0,0,0,0,0,1,.5,1000,1
1,201250001,34,2012500,0,0,1,0,34,2,3402,1,0,0,0,0,0,0,1,0,0,0,0,0,7.2907476,6,0,0,1,0,0,0,1,0,0,.5,1000,1
1,205150001,37,2051500,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,5.4569225,3,0,0,0,0,1,0,0,0,1,.5,1000,1
1,198050003,34,1980511,0,0,1,0,34,2,3402,1,0,0,0,0,0,0,1,0,0,0,0,0,7.5138912,8,0,0,0,0,1,0,0,0,1,.5,1000,1
1,203100004,25,2031000,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,7.2587323,12,1,0,0,0,1,0,0,0,1,.5,1000,1
1,204020001,47,2040200,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,7.418581,11,1,0,1,0,0,1,0,0,0,.5,1000,1
1,200120001,41,2001200,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,7.3932629,9,0,0,1,0,0,0,0,0,1,.5,1000,1
2,206060005,55,2060600,1,0,0,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,9.2511625,16,1,0,0,0,1,0,0,0,1,.5,1000,1
1,199140001,58,1991400,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,5.4726706,4,0,0,0,0,1,0,0,0,1,.5,1000,1
1,204040001,41,2040411,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,7.0539379,6,0,0,1,0,0,0,0,0,1,.5,1000,1
1,202010001,40,2020100,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,9.0682011,16,1,0,0,0,1,0,0,0,1,.5,1000,1
1,205110001,42,2051100,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,6.6608953,2,0,1,0,0,0,0,0,0,1,.5,1000,1
1,200030001,42,2000300,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,6.7254338,6,0,0,0,0,1,0,1,0,0,.5,1000,1
1,205160005,32,2051600,0,0,1,0,34,1,3402,0,0,0,0,0,0,0,1,0,0,0,0,0,7.3822131,6,0,1,0,0,0,1,0,0,0,.5,1000,1
1,201280003,31,2012800,0,0,1,0,34,2,3402,1,0,0,0,0,0,0,1,0,0,0,0,0,7.130899,8,0,1,0,0,0,0,0,0,1,.5,1000,1
1,209010003,43,2090100,0,0,1,0,34,2,3403,1,0,0,0,0,0,0,1,0,0,0,0,0,8.6225538,16,1,0,0,0,1,0,0,0,1,1.5,1000,.30000001
1,207040001,46,2070400,0,0,1,0,34,2,3403,1,0,0,0,0,0,0,1,0,0,0,0,0,6.4377518,6,0,0,1,0,0,0,0,0,1,1.5,1000,.30000001
1,207170001,49,2071700,0,0,1,0,34,1,3403,0,0,0,0,0,0,0,1,0,0,0,0,0,8.1807213,9,0,0,1,0,0,1,0,0,0,1.5,1000,.30000001
3,208010001,50,2080100,0,1,0,0,34,2,3403,1,0,0,0,0,0,0,1,0,0,0,0,0,8.768508,12,1,1,0,0,0,1,0,0,0,1.5,1000,.30000001
1,211183101,33,2111831,0,0,1,0,34,2,3403,1,0,0,0,0,0,0,1,0,0,0,0,0,8.5171928,12,1,0,0,0,1,0,0,0,1,1.5,1000,.30000001
3,208110001,56,2081100,0,1,0,0,34,2,3403,1,0,0,0,0,0,0,1,0,0,0,0,0,8.9410076,16,1,0,0,0,1,0,0,0,1,1.5,1000,.30000001
1,202130004,25,2021332,0,0,1,0,34,2,3403,1,0,0,0,0,0,0,1,0,0,0,0,0,7.3132205,12,1,0,0,1,0,0,1,0,0,1.5,1000,.30000001
3,208200003,34,2082011,0,1,0,0,34,2,3403,1,0,0,0,0,0,0,1,0,0,0,0,0,7.1027279,12,1,1,0,0,0,0,0,0,1,1.5,1000,.30000001
1,207200001,50,2072000,0,0,1,0,34,2,3403,1,0,0,0,0,0,0,1,0,0,0,0,0,9.1687469,16,1,0,0,0,1,0,0,0,1,1.5,1000,.30000001
1,209190001,35,2091900,0,0,1,0,34,2,3403,1,0,0,0,0,0,0,1,0,0,0,0,0,6.4759727,5,0,1,0,0,0,0,0,0,1,1.5,1000,.30000001
1,207080001,45,2070800,0,0,1,0,34,2,3403,1,0,0,0,0,0,0,1,0,0,0,0,0,8.8048754,16,1,0,1,0,0,1,0,0,0,1.5,1000,.30000001
1,207140004,35,2071400,0,0,1,0,34,2,3403,1,0,0,0,0,0,0,1,0,0,0,0,0,9.028019,16,1,0,0,0,1,0,0,0,1,1.5,1000,.30000001
3,208220001,46,2082200,0,1,0,0,34,2,3403,1,0,0,0,0,0,0,1,0,0,0,0,0,8.0471897,9,0,0,0,0,1,0,0,0,1,1.5,1000,.30000001
3,208200003,34,2082000,0,1,0,0,34,2,3403,1,0,0,0,0,0,0,1,0,0,0,0,0,7.1027279,12,1,1,0,0,0,0,0,0,1,1.5,1000,.30000001
1,207090004,37,2070900,0,0,1,0,34,2,3403,1,0,0,0,0,0,0,1,0,0,0,0,0,8.6225538,16,1,0,0,0,1,0,0,0,1,1.5,1000,.30000001
3,208150001,41,2081500,0,1,0,0,34,2,3403,1,0,0,0,0,0,0,1,0,0,0,0,0,7.7186856,16,1,0,0,0,1,0,0,0,1,1.5,1000,.30000001
1,207210003,38,2072100,0,0,1,0,34,2,3403,1,0,0,0,0,0,0,1,0,0,0,0,0,8.7403364,12,1,1,0,0,0,0,0,0,1,1.5,1000,.30000001
3,208170001,55,2081700,0,1,0,0,34,2,3403,1,0,0,0,0,0,0,1,0,0,0,0,0,8.5580149,16,1,1,0,0,0,0,0,0,1,1.5,1000,.30000001
3,208270001,37,2082700,0,1,0,0,34,2,3403,1,0,0,0,0,0,0,1,0,0,0,0,0,6.6766434,3,0,0,1,0,0,1,0,0,0,1.5,1000,.30000001
1,217040001,46,2170431,0,0,1,0,34,1,3404,0,0,0,0,0,0,0,1,0,0,0,0,0,8.7095652,16,1,0,0,1,0,0,0,1,0,.75,1000,.60000002
1,215133101,38,2151331,0,0,1,0,34,1,3404,0,0,0,0,0,0,0,1,0,0,0,0,0,7.3540425,12,1,0,0,1,0,0,1,0,0,.75,1000,.60000002
1,210170001,33,2101700,0,0,1,0,34,1,3404,0,0,0,0,0,0,0,1,0,0,0,0,0,7.6905146,4,0,0,0,0,1,0,0,0,1,.75,1000,.60000002
3,212140001,36,2121400,0,1,0,0,34,2,3404,1,0,0,0,0,0,0,1,0,0,0,0,0,8.0471897,12,1,0,0,1,0,0,0,1,0,.75,1000,.60000002
1,211080003,36,2110811,0,0,1,0,34,2,3404,1,0,0,0,0,0,0,1,0,0,0,0,0,8.6093082,16,1,0,0,1,0,0,1,0,0,.75,1000,.60000002
1,210020001,28,2100200,0,0,1,0,34,1,3404,0,0,0,0,0,0,0,1,0,0,0,0,0,7.171721,16,1,0,0,1,0,0,1,0,0,.75,1000,.60000002
1,170013101,26,1700131,0,0,1,0,34,2,3404,1,0,0,0,0,0,0,1,0,0,0,0,0,7.4875736,12,1,0,1,0,0,0,0,0,1,.75,1000,.60000002
1,212073201,32,2120732,0,0,1,0,34,1,3404,0,0,0,0,0,0,0,1,0,0,0,0,0,7.9418292,16,1,0,0,1,0,0,1,0,0,.75,1000,.60000002
1,202193101,31,2021931,0,0,1,0,34,1,3404,0,0,0,0,0,0,0,1,0,0,0,0,0,7.3052521,12,1,1,0,0,0,0,0,0,1,.75,1000,.60000002
1,212183201,30,2121832,0,0,1,0,34,1,3404,0,0,0,0,0,0,0,1,0,0,0,0,0,6.9485774,5,0,0,1,0,0,0,1,0,0,.75,1000,.60000002
1,214020004,31,2140231,0,0,1,0,34,1,3404,0,0,0,0,0,0,0,1,0,0,0,0,0,8.0471897,12,1,0,0,0,1,0,0,0,1,.75,1000,.60000002
1,213150002,34,2131500,0,0,1,0,34,1,3404,0,0,0,0,0,0,0,1,0,0,0,0,0,7.4875736,16,1,0,0,0,1,0,1,0,0,.75,1000,.60000002
1,204150007,32,2041533,0,0,1,0,34,1,3404,0,0,0,0,0,0,0,1,0,0,0,0,0,3.6809113,6,0,0,0,1,0,0,0,0,1,.75,1000,.60000002
1,218170002,52,2181700,0,0,1,0,35,1,3502,0,0,0,0,0,0,0,0,1,0,0,0,0,7.1998916,3,0,0,0,0,1,0,0,0,1,.60000002,1000,.5
1,218030001,41,2180311,0,0,1,0,35,1,3502,0,0,0,0,0,0,0,0,1,0,0,0,0,5.4850931,6,0,0,0,0,1,0,0,0,1,.60000002,1000,.5
1,218170002,52,2181711,0,0,1,0,35,1,3502,0,0,0,0,0,0,0,0,1,0,0,0,0,7.1998916,3,0,0,0,0,1,0,0,0,1,.60000002,1000,.5
1,218160003,41,2181631,0,0,1,0,35,2,3502,1,0,0,0,0,0,0,0,1,0,0,0,0,7.1998916,1,0,0,1,0,0,0,0,0,1,.60000002,1000,.5
1,255170001,47,2551700,0,0,1,0,35,1,3502,0,0,0,0,0,0,0,0,1,0,0,0,0,8.3348713,16,1,0,0,1,0,0,0,1,0,.60000002,1000,.5
1,218150001,44,2181500,0,0,1,0,35,1,3502,0,0,0,0,0,0,0,0,1,0,0,0,0,8.4149141,12,1,0,0,1,0,1,0,0,0,.60000002,1000,.5
1,218030001,41,2180300,0,0,1,0,35,1,3502,0,0,0,0,0,0,0,0,1,0,0,0,0,5.4850931,6,0,0,0,0,1,0,0,0,1,.60000002,1000,.5
1,218151101,34,2181511,0,0,1,0,35,2,3502,1,0,0,0,0,0,0,0,1,0,0,0,0,6.0322866,12,1,1,0,0,0,0,0,1,0,.60000002,1000,.5
1,218160003,41,2181600,0,0,1,0,35,1,3502,0,0,0,0,0,0,0,0,1,0,0,0,0,7.1998916,1,0,0,1,0,0,0,0,0,1,.60000002,1000,.5
1,218130001,39,2181300,0,0,1,0,35,1,3502,0,0,0,0,0,0,0,0,1,0,0,0,0,7.4875736,6,0,0,0,0,1,0,0,0,1,.60000002,1000,.5
1,218100001,42,2181000,0,0,1,0,35,1,3502,0,0,0,0,0,0,0,0,1,0,0,0,0,7.1511016,2,0,1,0,0,0,1,0,0,0,.60000002,1000,.5
1,063280003,26,0632831,0,0,1,0,35,2,3502,1,0,0,0,0,0,0,0,1,0,0,0,0,6.4377518,7,0,0,1,0,0,0,0,0,1,.60000002,1000,.5
1,218150007,31,2181500,0,0,1,0,35,1,3502,0,0,0,0,0,0,0,0,1,0,0,0,0,8.5580149,16,1,0,0,1,0,0,0,0,1,.60000002,1000,.5
1,218161102,33,2181611,0,0,1,0,35,2,3502,1,0,0,0,0,0,0,0,1,0,0,0,0,7.8240461,3,0,0,0,0,1,0,0,0,1,.60000002,1000,.5
1,218140001,40,2181400,0,0,1,0,35,1,3502,0,0,0,0,0,0,0,0,1,0,0,0,0,7.6794648,2,0,0,0,0,1,0,0,0,1,.60000002,1000,.5
1,219290003,27,2192931,0,0,1,0,35,2,3503,1,0,0,0,0,0,0,0,1,0,0,0,0,7.3052521,6,0,0,1,0,0,0,1,0,0,.40000001,1000,.050000001
1,219170001,59,2191700,0,0,1,0,35,2,3503,1,0,0,0,0,0,0,0,1,0,0,0,0,7.3540425,6,0,1,0,0,0,0,0,0,1,.40000001,1000,.050000001
1,219270003,27,2192700,0,0,1,0,35,2,3503,1,0,0,0,0,0,0,0,1,0,0,0,0,6.3889613,7,0,0,0,0,1,0,0,0,1,.40000001,1000,.050000001
1,219290003,27,2192900,0,0,1,0,35,2,3503,1,0,0,0,0,0,0,0,1,0,0,0,0,7.3052521,6,0,0,1,0,0,0,1,0,0,.40000001,1000,.050000001
1,219030004,42,2190300,0,0,1,0,35,2,3503,1,0,0,0,0,0,0,0,1,0,0,0,0,7.9983993,12,1,0,1,0,0,0,0,0,1,.40000001,1000,.050000001
1,219200001,43,2192000,0,0,1,0,35,2,3503,1,0,0,0,0,0,0,0,1,0,0,0,0,8.1807213,12,1,0,1,0,0,1,0,0,0,.40000001,1000,.050000001
1,219030004,42,2190311,0,0,1,0,35,2,3503,1,0,0,0,0,0,0,0,1,0,0,0,0,7.9983993,12,1,0,1,0,0,0,0,0,1,.40000001,1000,.050000001
1,219290001,51,2192900,0,0,1,0,35,2,3503,1,0,0,0,0,0,0,0,1,0,0,0,0,7.130899,6,0,0,1,0,0,0,0,0,1,.40000001,1000,.050000001
1,219110001,43,2191100,0,0,1,0,35,2,3503,1,0,0,0,0,0,0,0,1,0,0,0,0,7.130899,6,0,1,0,0,0,0,0,0,1,.40000001,1000,.050000001
1,219080003,26,2190831,0,0,1,0,35,2,3503,1,0,0,0,0,0,0,0,1,0,0,0,0,6.1948056,6,0,0,0,0,1,0,1,0,0,.40000001,1000,.050000001
1,219190007,25,2191900,0,0,1,0,35,2,3503,1,0,0,0,0,0,0,0,1,0,0,0,0,6.7944264,6,0,0,1,0,0,0,0,0,1,.40000001,1000,.050000001
1,219150001,42,2191500,0,0,1,0,35,2,3503,1,0,0,0,0,0,0,0,1,0,0,0,0,9.0112114,16,1,0,1,0,0,0,0,0,1,.40000001,1000,.050000001
